date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
20200531,OH,35513,355395,,779,6049,310,1556,213,,,B,5/31/2020 14:00,2020-05-31T14:00:00Z,01-05-31 10:00,2155,6049,2020-05-31T14:00:00Z,,,,33073,479,8482,390908,8961,390908,6,38
20200531,OK,6506,186700,,154,985,65,,,,5492,A+,5/31/2020 00:00,2020-05-31T00:00:00Z,01-05-30 20:00,334,985,2020-05-31T00:00:00Z,194496,7291,186700,,88,0,193206,88,193206,0,3
20200531,OR,4243,124958,,117,786,33,,17,,2152,A+,5/31/2020 03:01,2020-05-31T03:01:00Z,01-05-30 23:01,153,786,2020-05-31T03:01:00Z,,,,4135,58,2348,129201,2406,129201,0,8
20200531,PA,72546,383111,,1352,,,,296,,48190,A,5/31/2020 12:00,2020-05-31T12:00:00Z,01-05-31 8:00,5555,,2020-05-31T12:00:00Z,,,,69916,515,7370,455657,7885,455657,18,0
20200531,PR,3776,,,99,,9,,1,,,B,5/31/2020 04:51,2020-05-31T04:51:00Z,01-05-31 0:51,136,,2020-05-31T04:51:00Z,61515,,,1304,58,0,3776,58,3776,3,0
20200531,RI,14928,139565,,206,1701,46,,29,,1252,A+,5/31/2020 12:00,2020-05-31T12:00:00Z,01-05-31 8:00,718,1701,2020-05-31T12:00:00Z,,,,14928,109,4067,154493,4176,154493,7,19
20200531,SC,11861,188355,,402,1634,,,,,6459,A,5/31/2020 16:00,2020-05-31T16:00:00Z,01-05-31 12:00,494,1634,2020-05-31T16:00:00Z,206247,17892,188355,11861,467,10230,200216,10697,200216,7,0
20200531,SD,4993,39135,,86,432,,,,,3837,B,5/30/2020 18:00,2020-05-30T18:00:00Z,01-05-30 14:00,62,432,2020-05-30T18:00:00Z,,,,4993,33,1157,44128,1190,44128,0,5
20200531,TN,23006,412971,,,1750,,,,,15300,B,5/30/2020 15:00,2020-05-30T15:00:00Z,01-05-30 11:00,364,1750,2020-05-30T15:00:00Z,,,,23006,440,8491,435977,8931,435977,0,18
20200531,TX,64287,887578,,1684,,,,,,42423,B,5/31/2020 16:30,2020-05-31T16:30:00Z,01-05-31 12:30,1672,,2020-05-31T16:30:00Z,951865,,,,1949,21399,951865,23348,951865,46,0
20200531,UT,9797,204117,,142,775,,242,,102,6137,B,5/31/2020 15:00,2020-05-31T15:00:00Z,01-05-31 11:00,113,775,2020-05-31T15:00:00Z,,,,9797,264,3545,213914,3809,213914,1,12
20200531,VA,44607,270784,500,1458,7326,371,,196,,5868,A+,5/30/2020 17:00,2020-05-30T17:00:00Z,01-05-30 13:00,1375,7326,2020-05-30T17:00:00Z,313283,,,42499,996,8883,315391,9879,315391,5,110
20200531,VI,69,1633,19,,,,,,,61,C,5/31/2020 06:19,2020-05-31T06:19:00Z,01-05-31 2:19,6,,2020-05-31T06:19:00Z,,,,69,0,0,1702,0,1702,0,0
20200531,VT,981,32989,,18,,,,,,873,B,5/31/2020 00:00,2020-05-31T00:00:00Z,01-05-30 20:00,55,,2020-05-31T00:00:00Z,,,,981,4,1299,33970,1303,33970,0,0
20200531,WA,23456,314671,,266,3480,,,67,,,B,5/31/2020 02:59,2020-05-31T02:59:00Z,01-05-30 22:59,1118,3480,2020-05-31T02:59:00Z,,,,22683,181,2163,338127,2344,338127,7,25
20200531,WI,20564,250103,211,625,2583,133,585,,,11646,A+,5/31/2020 16:00,2020-05-31T16:00:00Z,01-05-31 12:00,592,2583,2020-05-31T16:00:00Z,,,,18403,182,7195,270667,7377,270667,4,20
20200531,WV,2010,95612,,33,,14,,8,,1303,B,5/31/2020 17:00,2020-05-31T17:00:00Z,01-05-31 13:00,75,,2020-05-31T17:00:00Z,,,,,36,1696,97622,1732,97622,0,0
20200531,WY,903,23490,,13,85,,,,,658,C,5/31/2020 00:00,2020-05-31T00:00:00Z,01-05-30 20:00,16,85,2020-05-31T00:00:00Z,24183,788,22402,693,5,305,24393,310,24393,0,0
20200530,AK,434,51261,,14,,,,2,,368,A,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,10,,2020-05-30T00:00:00Z,51695,,,,4,2252,51695,2256,51695,0,0
20200530,AL,17359,194842,,,1826,,583,,349,9355,B,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,618,1826,2020-05-30T00:00:00Z,,,,17359,536,2782,212201,3318,212201,13,26
20200530,AR,7013,119484,,104,702,,,26,123,5166,A,5/30/2020 15:13,2020-05-30T15:13:00Z,01-05-30 11:13,133,702,2020-05-30T15:13:00Z,,,,7013,475,6254,126497,6729,126497,8,35
20200530,AS,0,174,,,,,,,,,C,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,0,,2020-05-29T00:00:00Z,,,,,0,0,174,0,174,0,0
20200530,AZ,19255,197792,,975,3334,386,,241,,4657,A+,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,903,3334,2020-05-30T00:00:00Z,217047,,,,790,6444,217047,7234,217047,18,53
20200530,CA,106878,1781717,,4215,,1273,,,,,B,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,4156,,2020-05-30T00:00:00Z,1888595,,,106878,2992,50125,1888595,53117,1888595,88,0
20200530,CO,25613,150128,,421,4307,,,,,3859,A,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,1181,4307,2020-05-30T00:00:00Z,,,,23172,492,6290,175741,6782,175741,13,53
20200530,CT,42022,204913,,533,12538,,,,,7127,B,5/29/2020 20:30,2020-05-29T20:30:00Z,01-05-29 16:30,3912,12538,2020-05-29T20:30:00Z,246935,,,42022,260,5282,246935,5542,246935,44,0
20200530,DC,8717,36912,,317,,109,,66,,1100,A+,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,462,,2020-05-29T00:00:00Z,,,,8717,179,1592,45629,1771,45629,2,0
20200530,DE,9422,49907,,174,,,,,,5205,A,5/29/2020 18:00,2020-05-29T18:00:00Z,01-05-29 14:00,466,,2020-05-29T18:00:00Z,,,,9422,186,1610,59329,1796,59329,3,0
20200530,FL,55424,939544,0,,10375,,,,,,A,5/30/2020 11:24,2020-05-30T11:24:00Z,01-05-30 7:24,2530,10375,2020-05-30T11:24:00Z,1155650,75508,1077549,55424,927,10802,994968,11729,994968,35,132
20200530,GA,46286,408552,,850,7921,,1790,,,,A,5/30/2020 13:00,2020-05-30T13:00:00Z,01-05-30 9:00,2003,7921,2020-05-30T13:00:00Z,454838,,,46286,616,3951,454838,4567,454838,29,69
20200530,GU,173,5929,,,,,,,,144,C,5/30/2020 03:05,2020-05-30T03:05:00Z,01-05-29 23:05,5,,2020-05-30T03:05:00Z,6011,,,166,1,6,6102,7,6102,0,0
20200530,HI,649,53365,,,83,,,,,605,D,5/29/2020 18:00,2020-05-29T18:00:00Z,01-05-29 14:00,17,83,2020-05-29T18:00:00Z,54014,647,52177,649,2,1188,54014,1190,54014,0,0
20200530,IA,19244,131179,,368,,118,,69,,11019,A+,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,531,,2020-05-30T00:00:00Z,,,,19244,318,2785,150423,3103,150423,9,0
20200530,ID,2803,42621,,,240,,96,,,2225,A,5/29/2020 19:00,2020-05-29T19:00:00Z,01-05-29 15:00,82,240,2020-05-29T19:00:00Z,45172,,,2551,34,629,45424,663,45424,0,2
20200530,IL,118917,758188,,3336,,925,,661,,,A,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,5330,,2020-05-30T00:00:00Z,877105,,,,1462,23881,877105,25343,877105,60,0
20200530,IN,34211,222184,,1149,5285,412,1166,161,,,A+,5/29/2020 23:59,2020-05-29T23:59:00Z,01-05-29 19:59,2125,5285,2020-05-29T23:59:00Z,,,,34211,653,7029,256395,7682,256395,15,0
20200530,KS,9719,85230,,,842,,284,,124,547,A,5/29/2020 10:00,2020-05-29T10:00:00Z,01-05-29 6:00,208,842,2020-05-29T10:00:00Z,,,,9719,0,0,94949,0,94949,0,0
20200530,KY,9464,198731,,499,2266,81,940,,,3231,A,5/29/2020 17:00,2020-05-29T17:00:00Z,01-05-29 13:00,418,2266,2020-05-29T17:00:00Z,,,,9303,280,-13359,208195,-13079,208195,9,86
20200530,LA,39577,329242,,674,,,,84,,28700,B,5/30/2020 13:00,2020-05-30T13:00:00Z,01-05-30 9:00,2785,,2020-05-30T13:00:00Z,,,,39557,775,13017,368819,13792,368819,19,0
20200530,MA,96301,486218,,1904,9789,453,,,,,A,5/30/2020 10:00,2020-05-30T10:00:00Z,01-05-30 6:00,6768,9789,2020-05-30T10:00:00Z,,,,96301,789,9985,582519,10774,582519,50,64
20200530,MD,52015,241931,,1239,8619,492,,,,3649,B,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,2562,8619,2020-05-30T00:00:00Z,339361,,,52015,1027,8401,293946,9428,293946,24,140
20200530,ME,2282,47284,,46,272,18,,11,,1505,B,5/29/2020 23:59,2020-05-29T23:59:00Z,01-05-29 19:59,89,272,2020-05-29T23:59:00Z,50078,2710,47284,2025,56,3804,49566,3860,49566,4,2
20200530,MI,63321,554509,,774,,371,,250,,38099,A+,5/30/2020 11:00,2020-05-30T11:00:00Z,01-05-30 7:00,5802,,2020-05-30T11:00:00Z,631367,76858,554509,58254,205,15641,617830,15846,617830,24,0
20200530,MN,26181,250392,,589,3011,263,960,,,17864,A,5/29/2020 17:00,2020-05-29T17:00:00Z,01-05-29 13:00,1036,3011,2020-05-29T17:00:00Z,276573,,,24190,168,8268,276573,8436,276573,30,75
20200530,MO,12962,172468,,679,,,,85,,,B,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,771,,2020-05-30T00:00:00Z,183650,14498,168871,12966,167,7413,185430,7580,185430,33,0
20200530,MP,22,5986,,,,,,,,15,D,5/29/2020 20:27,2020-05-29T20:27:00Z,01-05-29 16:27,2,,2020-05-29T20:27:00Z,6008,,,22,0,324,6008,324,6008,0,0
20200530,MS,15229,150703,,593,2240,145,,92,,9401,A,5/29/2020 19:00,2020-05-29T19:00:00Z,01-05-29 15:00,723,2240,2020-05-29T19:00:00Z,165932,,,15229,439,-815,165932,-376,165932,13,32
20200530,MT,505,38779,,2,67,,,,,448,C,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,17,67,2020-05-30T00:00:00Z,,,,493,12,743,39284,755,39284,0,0
20200530,NC,27673,376484,,638,,,,,,14954,A,5/30/2020 11:20,2020-05-30T11:20:00Z,01-05-30 7:20,877,,2020-05-30T11:20:00Z,,,,27673,1185,11741,404157,12926,404157,18,0
20200530,ND,2554,68427,,34,165,,,,,1943,C,5/30/2020 15:11,2020-05-30T15:11:00Z,01-05-30 11:11,48,165,2020-05-30T15:11:00Z,92632,,,2554,34,1494,70981,1528,70981,0,1
20200530,NE,13654,85354,,,,,,,,,D,5/29/2020 19:45,2020-05-29T19:45:00Z,01-05-29 15:45,170,,2020-05-29T19:45:00Z,,,,13654,393,3812,99008,4205,99008,6,0
20200530,NH,4492,64468,960,105,440,,120,,,2802,B,5/29/2020 09:00,2020-05-29T09:00:00Z,01-05-29 5:00,238,440,2020-05-29T09:00:00Z,,,,4492,106,1992,68960,2098,68960,6,2
20200530,NJ,159608,585700,,2626,17121,672,,499,,26301,A+,5/30/2020 13:00,2020-05-30T13:00:00Z,01-05-30 9:00,11634,17121,2020-05-30T13:00:00Z,,,,159608,764,28133,745308,28897,745308,103,161
20200530,NM,7493,180768,,193,1317,,,,,2728,C,5/29/2020 17:56,2020-05-29T17:56:00Z,01-05-29 13:56,344,1317,2020-05-29T17:56:00Z,,,,7493,129,4588,188261,4717,188261,9,0
20200530,NV,8495,130037,,371,,92,,42,,428,A+,5/30/2020 10:30,2020-05-30T10:30:00Z,01-05-30 6:30,439,,2020-05-30T10:30:00Z,160499,,,8495,145,3971,138532,4116,138532,4,0
20200530,NY,369660,1635721,,3619,89400,1124,,857,,65609,A,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,23848,89400,2020-05-30T00:00:00Z,,,,369660,1376,59875,2005381,61251,2005381,68,206
20200530,OH,35034,346913,,806,6011,339,1548,219,,,B,5/30/2020 14:00,2020-05-30T14:00:00Z,01-05-30 10:00,2149,6011,2020-05-30T14:00:00Z,,,,32639,468,11589,381947,12057,381947,18,64
20200530,OK,6418,186700,,154,982,65,,,,5435,A+,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,334,982,2020-05-30T00:00:00Z,194496,7291,186700,,80,5640,193118,5720,193118,5,0
20200530,OR,4185,122610,,131,778,32,,17,,2137,A+,5/30/2020 03:01,2020-05-30T03:01:00Z,01-05-29 23:01,153,778,2020-05-30T03:01:00Z,,,,4083,54,4060,126795,4114,126795,2,7
20200530,PA,72031,375741,,1352,,,,295,,47133,A,5/30/2020 12:30,2020-05-30T12:30:00Z,01-05-30 8:30,5537,,2020-05-30T12:30:00Z,,,,69424,692,8771,447772,9463,447772,73,0
20200530,PR,3718,,,106,,6,,5,,,B,5/30/2020 04:51,2020-05-30T04:51:00Z,01-05-30 0:51,133,,2020-05-30T04:51:00Z,61515,,,1300,71,0,3718,71,3718,1,0
20200530,RI,14819,135498,,219,1682,50,,32,,1225,A+,5/30/2020 12:00,2020-05-30T12:00:00Z,01-05-30 8:00,711,1682,2020-05-30T12:00:00Z,,,,14819,184,3778,150317,3962,150317,18,22
20200530,SC,11394,178125,,387,1634,,,,,6459,A,5/29/2020 15:30,2020-05-29T15:30:00Z,01-05-29 11:30,487,1634,2020-05-29T15:30:00Z,199735,21610,178125,11394,263,999,189519,1262,189519,4,0
20200530,SD,4960,37978,,93,427,,,,,3805,B,5/29/2020 18:00,2020-05-29T18:00:00Z,01-05-29 14:00,62,427,2020-05-29T18:00:00Z,,,,4960,94,2162,42938,2256,42938,3,9
20200530,TN,22566,404480,,,1732,,,,,15193,B,5/30/2020 15:00,2020-05-30T15:00:00Z,01-05-30 11:00,364,1732,2020-05-30T15:00:00Z,,,,22566,481,4598,427046,5079,427046,4,22
20200530,TX,62338,866179,,1752,,,,,,40068,B,5/29/2020 16:45,2020-05-29T16:45:00Z,01-05-29 12:45,1626,,2020-05-29T16:45:00Z,928517,,,,1332,33910,928517,35242,928517,0,0
20200530,UT,9533,200572,,139,763,,241,,102,5995,B,5/30/2020 15:00,2020-05-30T15:00:00Z,01-05-30 11:00,112,763,2020-05-30T15:00:00Z,,,,9533,269,3981,210105,4250,210105,5,10
20200530,VA,43611,261901,481,1471,7216,372,,194,,5745,A+,5/29/2020 17:00,2020-05-29T17:00:00Z,01-05-29 13:00,1370,7216,2020-05-29T17:00:00Z,303430,,,41529,1078,6057,305512,7135,305512,12,44
20200530,VI,69,1633,19,,,,,,,61,C,5/29/2020 16:58,2020-05-29T16:58:00Z,01-05-29 12:58,6,,2020-05-29T16:58:00Z,,,,69,0,0,1702,0,1702,0,0
20200530,VT,977,31690,,17,,,,,,865,B,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,55,,2020-05-30T00:00:00Z,,,,977,2,780,32667,782,32667,0,0
20200530,WA,23275,312508,,319,3455,,,88,,,B,5/30/2020 02:59,2020-05-30T02:59:00Z,01-05-29 22:59,1111,3455,2020-05-30T02:59:00Z,,,,22583,228,3070,335783,3298,335783,5,42
20200530,WI,20382,242908,208,617,2563,144,577,,,11338,A+,5/30/2020 16:00,2020-05-30T16:00:00Z,01-05-30 12:00,588,2563,2020-05-30T16:00:00Z,,,,18230,539,9320,263290,9859,263290,20,64
20200530,WV,1974,93916,,33,,14,,8,,1290,B,5/30/2020 10:00,2020-05-30T10:00:00Z,01-05-30 6:00,75,,2020-05-30T10:00:00Z,,,,,23,2490,95890,2513,95890,1,0
20200530,WY,898,23185,,13,85,,,,,658,C,5/30/2020 00:00,2020-05-30T00:00:00Z,01-05-29 20:00,16,85,2020-05-30T00:00:00Z,23900,788,22402,688,7,807,24083,814,24083,1,1
20200529,AK,430,49009,,14,,,,1,,367,A,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,10,,2020-05-29T00:00:00Z,49439,,,,5,1464,49439,1469,49439,0,0
20200529,AL,16823,192060,,,1800,,577,,344,9355,B,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,605,1800,2020-05-29T00:00:00Z,,,,16823,513,7889,208883,8402,208883,15,35
20200529,AR,6538,113230,,104,667,,,27,119,4583,A,5/28/2020 19:50,2020-05-28T19:50:00Z,01-05-28 15:50,125,667,2020-05-28T19:50:00Z,,,,6538,0,866,119768,866,119768,5,27
20200529,AS,0,174,,,,,,,,,C,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,0,,2020-05-29T00:00:00Z,,,,,0,0,174,0,174,0,0
20200529,AZ,18465,191348,,931,3281,378,,238,,4551,A+,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,885,3281,2020-05-29T00:00:00Z,209813,,,,702,6197,209813,6899,209813,28,58
20200529,CA,103886,1731592,,4414,,1328,,,,,B,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,4068,,2020-05-29T00:00:00Z,1835478,,,103886,2189,42730,1835478,44919,1835478,95,0
20200529,CO,25121,143838,,464,4254,,,,,3838,A,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,1168,4254,2020-05-29T00:00:00Z,,,,22758,354,5482,168959,5836,168959,33,58
20200529,CT,41762,199631,,577,12538,,,,,7127,B,5/28/2020 20:30,2020-05-28T20:30:00Z,01-05-28 16:30,3868,12538,2020-05-28T20:30:00Z,241393,,,41762,203,5665,241393,5868,241393,42,0
20200529,DC,8538,35320,,338,,114,,65,,1089,A+,5/28/2020 00:00,2020-05-28T00:00:00Z,01-05-27 20:00,460,,2020-05-28T00:00:00Z,,,,8538,46,298,43858,344,43858,7,0
20200529,DE,9236,48297,,183,,,,,,5103,A,5/28/2020 18:00,2020-05-28T18:00:00Z,01-05-28 14:00,463,,2020-05-28T18:00:00Z,,,,9236,65,667,57533,732,57533,4,0
20200529,FL,54497,928742,1308,,10243,,,,,,A,5/29/2020 11:00,2020-05-29T11:00:00Z,01-05-29 7:00,2495,10243,2020-05-29T11:00:00Z,1103658,72521,1028579,53285,1212,30411,983239,31623,983239,49,187
20200529,GA,45670,404601,,889,7852,,1780,,,,A,5/29/2020 13:00,2020-05-29T13:00:00Z,01-05-29 9:00,1974,7852,2020-05-29T13:00:00Z,450271,,,45670,600,5025,450271,5625,450271,12,85
20200529,GU,172,5923,,,,,,,,144,C,5/29/2020 05:45,2020-05-29T05:45:00Z,01-05-29 1:45,5,,2020-05-29T05:45:00Z,6011,,,165,0,133,6095,133,6095,0,0
20200529,HI,647,52177,,,83,,,,,604,D,5/28/2020 00:00,2020-05-28T00:00:00Z,01-05-27 20:00,17,83,2020-05-28T00:00:00Z,52824,647,52177,647,3,982,52824,985,52824,0,0
20200529,IA,18926,128394,,376,,117,,78,,10753,A+,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,522,,2020-05-29T00:00:00Z,,,,18926,353,4034,147320,4387,147320,18,0
20200529,ID,2769,41992,,,238,,96,,,2195,A,5/28/2020 19:00,2020-05-28T19:00:00Z,01-05-28 15:00,82,238,2020-05-28T19:00:00Z,44511,,,2519,38,848,44761,886,44761,0,4
20200529,IL,117455,734307,,3599,,980,,593,,,A,5/29/2020 00:59,2020-05-29T00:59:00Z,01-05-28 20:59,5270,,2020-05-29T00:59:00Z,851762,,,,1622,20174,851762,21796,851762,84,0
20200529,IN,33558,215155,,1149,5285,412,1166,161,,,A+,5/28/2020 23:59,2020-05-28T23:59:00Z,01-05-28 19:59,2110,5285,2020-05-28T23:59:00Z,,,,33558,490,5936,248713,6426,248713,42,0
20200529,KS,9719,85230,,,842,,284,,124,547,A,5/29/2020 10:00,2020-05-29T10:00:00Z,01-05-29 6:00,208,842,2020-05-29T10:00:00Z,,,,9719,382,10079,94949,10461,94949,3,20
20200529,KY,9184,212090,,494,2180,88,937,,,3181,A,5/28/2020 17:00,2020-05-28T17:00:00Z,01-05-28 13:00,409,2180,2020-05-28T17:00:00Z,,,,9028,107,39066,221274,39173,221274,9,38
20200529,LA,38802,316225,,714,,,,90,,28700,B,5/29/2020 13:00,2020-05-29T13:00:00Z,01-05-29 9:00,2766,,2020-05-29T13:00:00Z,,,,38802,0,0,355027,0,355027,26,0
20200529,MA,95512,476233,,1991,9725,485,,,,,A,5/29/2020 16:00,2020-05-29T16:00:00Z,01-05-29 12:00,6718,9725,2020-05-29T16:00:00Z,,,,95512,617,8805,571745,9422,571745,78,107
20200529,MD,50988,233530,,1296,8479,507,,,,3571,B,5/29/2020 10:00,2020-05-29T10:00:00Z,01-05-29 6:00,2538,8479,2020-05-29T10:00:00Z,328516,,,50988,1279,8381,284518,9660,284518,37,87
20200529,ME,2226,43480,,53,270,18,,12,,1458,B,5/28/2020 23:59,2020-05-28T23:59:00Z,01-05-28 19:59,85,270,2020-05-28T23:59:00Z,46123,2563,43480,1971,37,0,45706,37,45706,1,6
20200529,MI,63116,538868,,774,,371,,250,,33168,A+,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,5778,,2020-05-29T00:00:00Z,615138,76270,538868,58065,319,16205,601984,16524,601984,27,0
20200529,MN,26013,242124,,592,2936,259,938,,,16930,A,5/28/2020 17:00,2020-05-28T17:00:00Z,01-05-28 13:00,1006,2936,2020-05-28T17:00:00Z,268137,,,23531,454,9929,268137,10383,268137,29,56
20200529,MO,12795,165055,,650,,,,85,,,B,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,738,,2020-05-29T00:00:00Z,183650,14498,168871,12616,122,6661,177850,6783,177850,31,0
20200529,MP,22,5662,,,,,,,,13,D,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,2,,2020-05-29T00:00:00Z,5684,,,22,0,261,5684,261,5684,0,0
20200529,MS,14790,151518,,584,2208,121,,77,,9401,A,5/28/2020 19:00,2020-05-28T19:00:00Z,01-05-28 15:00,710,2208,2020-05-28T19:00:00Z,158973,,,14790,418,9393,166308,9811,166308,17,61
20200529,MT,493,38036,,2,67,,,,,448,C,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,17,67,2020-05-29T00:00:00Z,,,,493,8,1728,38529,1736,38529,0,1
20200529,NC,26488,364743,,680,,,,,,14954,A,5/29/2020 10:55,2020-05-29T10:55:00Z,01-05-29 6:55,859,,2020-05-29T10:55:00Z,,,,26488,1076,14963,391231,16039,391231,32,0
20200529,ND,2520,66933,,36,164,,,,,1882,C,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,48,164,2020-05-29T00:00:00Z,89599,,,2520,39,1160,69453,1199,69453,0,3
20200529,NE,13261,81542,,,,,,,,,D,5/28/2020 19:45,2020-05-28T19:45:00Z,01-05-28 15:45,164,,2020-05-28T19:45:00Z,,,,13261,285,1538,94803,1823,94803,1,0
20200529,NH,4386,62476,891,110,438,,120,,,2730,B,5/28/2020 09:00,2020-05-28T09:00:00Z,01-05-28 5:00,232,438,2020-05-28T09:00:00Z,,,,4386,100,1166,66862,1266,66862,9,12
20200529,NJ,158844,557567,,2707,16960,720,,544,,26084,A+,5/29/2020 13:00,2020-05-29T13:00:00Z,01-05-29 9:00,11531,16960,2020-05-29T13:00:00Z,,,,158844,1029,29525,716411,30554,716411,130,182
20200529,NM,7364,176180,,196,1317,,,,,2684,C,5/28/2020 19:30,2020-05-28T19:30:00Z,01-05-28 15:30,335,1317,2020-05-28T19:30:00Z,,,,7364,112,3889,183544,4001,183544,6,35
20200529,NV,8350,126066,,371,,92,,42,,428,A+,5/29/2020 12:30,2020-05-29T12:30:00Z,01-05-29 8:30,435,,2020-05-29T12:30:00Z,155449,,,8350,142,3084,134416,3226,134416,10,0
20200529,NY,368284,1575846,,3781,89194,1164,,889,,65289,A,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,23780,89194,2020-05-29T00:00:00Z,,,,368284,1551,65790,1944130,67341,1944130,58,152
20200529,OH,34566,335324,,833,5947,326,1533,222,,,B,5/29/2020 14:00,2020-05-29T14:00:00Z,01-05-29 10:00,2131,5947,2020-05-29T14:00:00Z,,,,32202,651,9227,369890,9878,369890,33,136
20200529,OK,6338,181060,,160,982,68,,,,5340,A+,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,329,982,2020-05-29T00:00:00Z,188665,7114,181060,,68,4924,187398,4992,187398,3,7
20200529,OR,4131,118550,,155,771,36,,21,,1981,A+,5/29/2020 03:01,2020-05-29T03:01:00Z,01-05-28 23:01,151,771,2020-05-29T03:01:00Z,,,,4029,45,2989,122681,3034,122681,0,3
20200529,PA,71339,366970,,1445,,,,313,,46370,A,5/29/2020 00:00,2020-05-29T00:00:00Z,01-05-28 20:00,5464,,2020-05-29T00:00:00Z,,,,68765,1297,9166,438309,10463,438309,91,0
20200529,PR,3647,,,101,,12,,5,,,B,5/29/2020 05:51,2020-05-29T05:51:00Z,01-05-29 1:51,132,,2020-05-29T05:51:00Z,61515,,,1293,161,0,3647,161,3647,1,0
20200529,RI,14635,131720,,219,1660,47,,33,,1206,A+,5/29/2020 12:00,2020-05-29T12:00:00Z,01-05-29 8:00,693,1660,2020-05-29T12:00:00Z,,,,14635,141,5849,146355,5990,146355,16,21
20200529,SC,11131,177126,,399,1634,,,,,6459,A,5/29/2020 15:30,2020-05-29T15:30:00Z,01-05-29 11:30,483,1634,2020-05-29T15:30:00Z,194047,16921,177126,11131,343,5665,188257,6008,188257,13,16
20200529,SD,4866,35816,,95,418,,,,,3744,B,5/28/2020 18:00,2020-05-28T18:00:00Z,01-05-28 14:00,59,418,2020-05-28T18:00:00Z,,,,4866,73,1583,40682,1656,40682,5,12
20200529,TN,22085,399882,,,1710,,,,,14965,B,5/29/2020 15:00,2020-05-29T15:00:00Z,01-05-29 11:00,360,1710,2020-05-29T15:00:00Z,,,,22085,406,5572,421967,5978,421967,4,21
20200529,TX,61006,832269,,1701,,,,,,40068,B,5/28/2020 16:30,2020-05-28T16:30:00Z,01-05-28 12:30,1626,,2020-05-28T16:30:00Z,893275,,,,1230,18827,893275,20057,893275,25,0
20200529,UT,9264,196591,,135,753,,237,,102,5813,B,5/29/2020 10:19,2020-05-29T10:19:00Z,01-05-29 6:19,107,753,2020-05-29T10:19:00Z,,,,9264,343,2005,205855,2348,205855,1,19
20200529,VA,42533,255844,525,1524,7172,373,,193,,5648,A+,5/29/2020 17:00,2020-05-29T17:00:00Z,01-05-29 13:00,1358,7172,2020-05-29T17:00:00Z,296321,,,40477,1132,9964,298377,11096,298377,20,198
20200529,VI,69,1633,19,,,,,,,61,C,5/29/2020 16:58,2020-05-29T16:58:00Z,01-05-29 12:58,6,,2020-05-29T16:58:00Z,,,,69,0,16,1702,16,1702,0,0
20200529,VT,975,30910,,14,,,,,,859,B,5/29/2020 10:21,2020-05-29T10:21:00Z,01-05-29 6:21,55,,2020-05-29T10:21:00Z,,,,975,1,732,31885,733,31885,0,0
20200529,WA,23047,309438,,317,3413,,,85,,,B,5/29/2020 02:59,2020-05-29T02:59:00Z,01-05-28 22:59,1106,3413,2020-05-29T02:59:00Z,,,,22435,294,5098,332485,5392,332485,11,19
